INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTSTK    ,HINDALCO  ,31/05/2018,00000285.00,CE      ,00000000.50,00000000.55,00000000.50,00000000.50,000000000189000,            24500,              007,              007,        6994925.00,          12425.00
OPTSTK    ,HINDALCO  ,31/05/2018,00000290.00,CE      ,00000000.45,00000000.50,00000000.45,00000000.50,000000000238000,            24500,              007,              006,        7116200.00,          11200.00
OPTSTK    ,HINDALCO  ,31/05/2018,00000300.00,CE      ,00000000.30,00000000.35,00000000.25,00000000.35,000000000815500,           129500,              037,              027,       38886575.00,          36575.00
OPTSTK    ,HINDALCO  ,28/06/2018,00000240.00,PE      ,00000018.70,00000018.70,00000018.70,00000018.70,000000000007000,             7000,              002,              001,        1810900.00,         130900.00
OPTSTK    ,HINDALCO  ,28/06/2018,00000245.00,CE      ,00000010.30,00000010.30,00000010.30,00000010.30,000000000017500,             3500,              001,              001,         893550.00,          36050.00
OPTSTK    ,HINDALCO  ,28/06/2018,00000270.00,CE      ,00000003.20,00000003.20,00000003.20,00000003.20,000000000010500,             3500,              001,              001,         956200.00,          11200.00
OPTSTK    ,HINDPETRO ,31/05/2018,00000240.00,PE      ,00000000.70,00000001.00,00000000.60,00000000.80,000000000080325,            78750,              050,              041,       18969221.25,          69221.25
OPTSTK    ,HINDPETRO ,31/05/2018,00000250.00,PE      ,00000001.50,00000001.70,00000001.30,00000001.70,000000000050400,            12600,              008,              005,        3168585.00,          18585.00
OPTSTK    ,HINDPETRO ,31/05/2018,00000260.00,PE      ,00000002.80,00000003.05,00000001.95,00000002.60,000000000163800,           148050,              094,              071,       38876355.00,         383355.00
OPTSTK    ,HINDPETRO ,31/05/2018,00000270.00,PE      ,00000004.20,00000005.25,00000003.30,00000004.35,000000000382725,           549675,              349,              333,      150888543.75,        2476293.75
OPTSTK    ,HINDPETRO ,31/05/2018,00000280.00,CE      ,00000021.20,00000024.15,00000019.80,00000023.00,000000000018900,            22050,              014,              014,        6652327.50,         478327.50
OPTSTK    ,HINDPETRO ,31/05/2018,00000280.00,PE      ,00000006.85,00000008.20,00000005.60,00000006.85,000000000412650,           418950,              266,              238,      120296216.25,        2990216.25
OPTSTK    ,HINDPETRO ,31/05/2018,00000290.00,CE      ,00000015.00,00000018.35,00000013.50,00000016.75,000000000113400,           239400,              152,              148,       73252068.75,        3826068.75
OPTSTK    ,HINDPETRO ,31/05/2018,00000290.00,PE      ,00000011.55,00000012.50,00000008.70,00000010.40,000000000240975,           798525,              507,              483,      240175215.00,        8602965.00
OPTSTK    ,HINDPETRO ,31/05/2018,00000300.00,CE      ,00000010.10,00000013.00,00000009.10,00000011.70,000000000644175,          1612800,             1024,              950,      502283013.75,       18443013.75
OPTSTK    ,HINDPETRO ,31/05/2018,00000300.00,PE      ,00000015.85,00000018.00,00000013.25,00000015.35,000000000442575,           275625,              175,              159,       87014891.25,        4327391.25
OPTSTK    ,HINDPETRO ,31/05/2018,00000310.00,CE      ,00000006.70,00000009.15,00000006.15,00000007.90,000000000960750,          1069425,              679,              636,      339976665.00,        8454915.00
OPTSTK    ,HINDPETRO ,31/05/2018,00000310.00,PE      ,00000024.15,00000024.15,00000019.10,00000021.35,000000000146475,            17325,              011,              011,        5741583.75,         370833.75
OPTSTK    ,HINDPETRO ,31/05/2018,00000320.00,CE      ,00000004.55,00000006.15,00000004.15,00000005.30,000000001020600,           759150,              482,              461,      246943068.75,        4015068.75
OPTSTK    ,HINDPETRO ,31/05/2018,00000320.00,PE      ,00000031.80,00000031.80,00000028.00,00000028.85,000000000119700,            29925,              019,              018,       10451306.25,         875306.25
OPTSTK    ,HINDPETRO ,31/05/2018,00000330.00,CE      ,00000003.25,00000003.95,00000002.70,00000003.35,000000000442575,           277200,              176,              169,       92404305.00,         928305.00
OPTSTK    ,HINDPETRO ,31/05/2018,00000330.00,PE      ,00000040.00,00000040.00,00000035.40,00000035.50,000000000066150,             9450,              006,              004,        3466260.00,         347760.00
OPTSTK    ,HINDPETRO ,31/05/2018,00000340.00,CE      ,00000001.95,00000002.50,00000001.80,00000002.10,000000000475650,           168525,              107,              096,       57668073.75,         369573.75
OPTSTK    ,HINDPETRO ,31/05/2018,00000350.00,CE      ,00000001.20,00000001.60,00000001.20,00000001.35,000000000359100,           103950,              066,              058,       36526691.25,         144191.25
OPTSTK    ,HINDPETRO ,31/05/2018,00000360.00,CE      ,00000000.90,00000000.90,00000000.70,00000000.75,000000000143325,            45675,              029,              017,       16479067.50,          36067.50
OPTSTK    ,HINDPETRO ,31/05/2018,00000370.00,CE      ,00000000.55,00000000.70,00000000.55,00000000.70,000000000047250,             6300,              004,              004,        2334780.00,           3780.00
OPTSTK    ,HINDPETRO ,31/05/2018,00000400.00,CE      ,00000000.20,00000000.20,00000000.20,00000000.20,000000000078750,            12600,              008,              003,        5042520.00,           2520.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001300.00,CE      ,00000169.50,00000169.50,00000169.50,00000169.50,000000000021600,              600,              001,              001,         881700.00,         101700.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001300.00,PE      ,00000001.35,00000001.45,00000001.35,00000001.45,000000000033600,            17400,              029,              021,       22644210.00,          24210.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001320.00,PE      ,00000001.80,00000002.05,00000001.80,00000002.05,000000000027600,             9600,              016,              011,       12690570.00,          18570.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001340.00,PE      ,00000002.85,00000002.85,00000002.70,00000002.70,000000000029400,             1200,              002,              002,        1611330.00,           3330.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001360.00,PE      ,00000004.25,00000004.25,00000004.05,00000004.15,000000000010200,             6000,              010,              010,        8184990.00,          24990.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001380.00,CE      ,00000098.65,00000098.65,00000098.45,00000098.45,000000000006000,             1200,              002,              002,        1774260.00,         118260.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001380.00,PE      ,00000006.20,00000006.75,00000006.20,00000006.50,000000000025800,             5400,              009,              009,        7486590.00,          34590.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001400.00,CE      ,00000086.10,00000086.10,00000086.10,00000086.10,000000000022200,              600,              001,              001,         891660.00,          51660.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001400.00,PE      ,00000011.75,00000011.75,00000008.70,00000009.50,000000000135600,            52200,              087,              078,       73584840.00,         504840.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001420.00,CE      ,00000064.50,00000064.50,00000064.50,00000064.50,000000000036000,              600,              001,              001,         890700.00,          38700.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001420.00,PE      ,00000013.80,00000015.00,00000012.60,00000013.60,000000000041400,            28800,              048,              037,       41299290.00,         403290.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001440.00,CE      ,00000044.30,00000053.35,00000044.30,00000053.35,000000000013800,             3600,              006,              006,        5359830.00,         175830.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001440.00,PE      ,00000021.85,00000022.20,00000017.95,00000019.55,000000000105000,            61800,              103,              091,       90235050.00,        1243050.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001460.00,CE      ,00000034.00,00000043.75,00000034.00,00000042.15,000000000030600,            39600,              066,              065,       59429190.00,        1613190.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001460.00,PE      ,00000035.45,00000035.50,00000025.40,00000026.70,000000000052200,            40800,              068,              063,       60729660.00,        1161660.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001480.00,CE      ,00000023.90,00000034.65,00000023.90,00000031.70,000000000064800,           132600,              221,              218,      200271570.00,        4023570.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001480.00,PE      ,00000044.30,00000044.50,00000035.60,00000036.60,000000000058800,            10200,              017,              017,       15497700.00,         401700.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001500.00,CE      ,00000017.65,00000025.50,00000017.60,00000023.70,000000000112800,           156000,              260,              245,      237500010.00,        3500010.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001500.00,PE      ,00000053.60,00000053.60,00000046.00,00000046.00,000000000007800,             1200,              002,              002,        1859760.00,          59760.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001520.00,CE      ,00000013.15,00000019.20,00000013.15,00000017.55,000000000086400,            81600,              136,              121,      125398080.00,        1366080.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001520.00,PE      ,00000066.85,00000066.85,00000061.05,00000061.05,000000000004200,             1200,              002,              002,        1900740.00,          76740.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001540.00,CE      ,00000009.35,00000013.55,00000009.35,00000012.10,000000000067200,            84600,              141,              114,      131314650.00,        1030650.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001560.00,CE      ,00000008.20,00000009.85,00000008.15,00000009.20,000000000020400,            40800,              068,              055,       64011030.00,         363030.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001580.00,CE      ,00000007.10,00000007.10,00000005.75,00000006.55,000000000029400,             4800,              008,              008,        7614750.00,          30750.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001600.00,CE      ,00000001.55,00000005.00,00000001.55,00000003.95,000000000033000,             1800,              003,              003,        2886300.00,           6300.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001620.00,CE      ,00000003.40,00000003.40,00000003.40,00000003.40,000000000004200,              600,              001,              001,         974040.00,           2040.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001660.00,CE      ,00000001.85,00000002.00,00000001.70,00000001.75,000000000039600,            22200,              037,              026,       36892530.00,          40530.00
OPTSTK    ,HINDUNILVR,31/05/2018,00001700.00,CE      ,00000001.50,00000001.50,00000001.50,00000001.50,000000000001800,             3000,              005,              005,        5104500.00,           4500.00
OPTSTK    ,HINDZINC  ,31/05/2018,00000280.00,PE      ,00000001.75,00000002.00,00000001.30,00000001.35,000000000044800,            48000,              015,              014,       13524320.00,          84320.00
OPTSTK    ,HINDZINC  ,31/05/2018,00000285.00,PE      ,00000002.20,00000002.20,00000002.20,00000002.20,000000000016000,             6400,              002,              002,        1838080.00,          14080.00
OPTSTK    ,HINDZINC  ,31/05/2018,00000290.00,CE      ,00000014.50,00000017.20,00000014.50,00000017.20,000000000032000,            32000,              010,              007,        9821760.00,         541760.00
OPTSTK    ,HINDZINC  ,31/05/2018,00000290.00,PE      ,00000003.25,00000004.35,00000003.00,00000003.20,000000000099200,           118400,              037,              034,       34763520.00,         427520.00
OPTSTK    ,HINDZINC  ,31/05/2018,00000295.00,PE      ,00000005.00,00000005.00,00000005.00,00000005.00,000000000003200,             3200,              001,              001,         960000.00,          16000.00
